Country Code,Year,GDP
NOR,1964,7159202706.48027
NPL,1964,496098775.308642
NRU,1964,
NZL,1964,7274144350.81809
OED,1964,1445362086595.63
OMN,1964,
OSS,1964,
PAK,1964,5204955900.88198
PAN,1964,776137500.0
PER,1964,4356913870.23507
PHL,1964,5271404668.36735
PLW,1964,
PNG,1964,305312043.68649
POL,1964,
PRE,1964,25607056503.3409
PRI,1964,2570500000.0
PRK,1964,
PRT,1964,4235608177.67102
PRY,1964,
PSE,1964,
PSS,1964,
PST,1964,1403824814571.82
PYF,1964,
QAT,1964,
ROU,1964,
RUS,1964,
RWA,1964,129999994.0
SAS,1964,69179494304.1268
SAU,1964,
SDN,1964,1611333333.33333
SEN,1964,1188930567.71363
SGP,1964,894159153.273226
SLB,1964,
SLE,1964,371848114.747956
SLV,1964,
SMR,1964,
SOM,1964,229529912.668035
SRB,1964,
SSA,1964,36833198150.6964
SSD,1964,
SSF,1964,36847822958.0764
SST,1964,
STP,1964,
SUR,1964,134400000.0
SVK,1964,
SVN,1964,
SWE,1964,22532416750.0125
SWZ,1964,64979280.4143917
SXM,1964,
SYC,1964,15393032.3541529
SYR,1964,1339494290.42432
TCA,1964,
TCD,1964,392247517.602016
TEA,1964,80856114662.6323
TEC,1964,
TGO,1964,166104067.630043
THA,1964,3889129942.30769
TJK,1964,
TKM,1964,
TLA,1964,104149617264.792
TLS,1964,
TMN,1964,
TON,1964,
TSA,1964,69179494304.1268
TSS,1964,36847822958.0764
TTO,1964,711893367.55527
TUN,1964,
TUR,1964,11177777777.7778
TUV,1964,
TZA,1964,
UGA,1964,589056603.773585
UKR,1964,
UMC,1964,268629555469.805
URY,1964,1975701816.46615
USA,1964,685800000000.0
UZB,1964,
VCT,1964,14758210.3482471
VEN,1964,8099318181.81818
VGB,1964,
VIR,1964,
VNM,1964,
VUT,1964,
WLD,1964,1824117368130.59
WSM,1964,
XKX,1964,
YEM,1964,
ZAF,1964,10373995854.7587
ZMB,1964,839428571.428571
ZWE,1964,1217138000.0
ABW,1965,
AFE,1965,26781169143.619
AFG,1965,1006666637.77778
AFW,1965,14866816736.9203
AGO,1965,
ALB,1965,
AND,1965,
ARB,1965,
ARE,1965,
ARG,1965,28344705966.6389
ARM,1965,
ASM,1965,
ATG,1965,
AUS,1965,25936835031.9185
AUT,1965,9994070615.85997
AZE,1965,
BDI,1965,158994962.962963
BEL,1965,17371457607.9374
BEN,1965,289908720.648622
BFA,1965,422916848.424208
BGD,1965,5906636557.00092
BGR,1965,
BHR,1965,
BHS,1965,300392156.862745
BIH,1965,
BLR,1965,
BLZ,1965,40069930.0699301
BMU,1965,114339048.965166
BOL,1965,604377104.377104
BRA,1965,21790035117.19
BRB,1965,
BRN,1965,114040245.655299
BTN,1965,
BWA,1965,45790869.7473126
CAF,1965,150574816.300764
CAN,1965,54515179580.7148
CEB,1965,
CHE,1965,15346741669.7575
CHI,1965,
CHL,1965,6026593750.0
CHN,1965,70436266146.7219
CIV,1965,919771356.426097
CMR,1965,814083378.458171
COD,1965,4043901818.18182
COG,1965,198318063.860841
COL,1965,5760761904.7619
COM,1965,
CPV,1965,
CRI,1965,592981162.264151
CSS,1965,2660946063.37451
CUB,1965,
CUW,1965,
CYM,1965,
CYP,1965,
CZE,1965,
DEU,1965,
DJI,1965,
DMA,1965,
DNK,1965,
DOM,1965,888100000.0
DZA,1965,3136258896.9233
EAP,1965,94554860890.8996
EAR,1965,213471002700.762
EAS,1965,224741576903.94
ECA,1965,
ECS,1965,
ECU,1965,2387048255.45173
EGY,1965,4948667540.41066
EMU,1965,407722672045.098
ERI,1965,
ESP,1965,24756958694.9238
EST,1965,
ETH,1965,
EUU,1965,
FCS,1965,37472060475.3884
FIN,1965,8589340019.02985
FJI,1965,147084750.031482
FRA,1965,101537248148.427
FRO,1965,
FSM,1965,
GAB,1965,226474285.587116
GBR,1965,101824755078.991
GEO,1965,
GHA,1965,2053462872.38275
GIB,1965,
GIN,1965,
GMB,1965,
GNB,1965,
GNQ,1965,64748333.3333333
GRC,1965,7689154053.35866
GRD,1965,
GRL,1965,
GTM,1965,1331399900.0
GUM,1965,
GUY,1965,213235294.117647
HIC,1965,1555232129585.11
HKG,1965,2435078534.03141
HND,1965,508650000.0
HPC,1965,24403046585.3888
HRV,1965,
HTI,1965,353251800.0
HUN,1965,
IBD,1965,415604424064.366
IBT,1965,469235356560.072
IDA,1965,53568496994.8905
IDB,1965,17314191978.3344
IDN,1965,
IDX,1965,37664219180.1664
IMN,1965,
IND,1965,59554854574.7942
INX,1965,
IRL,1965,2945704142.99765
IRN,1965,6197319929.04038
IRQ,1965,
ISL,1965,523694949.370689
ISR,1965,3663333333.33333
ITA,1965,67978153850.5191
JAM,1965,972140557.188856
JOR,1965,599831979.837581
JPN,1965,90950278257.7778
KAZ,1965,
KEN,1965,997919319.980049
KGZ,1965,
KHM,1965,868571428.571429
KIR,1965,
KNA,1965,13593932.3220537
KOR,1965,3120833333.33333
KWT,1965,2097451694.2033
LAC,1965,97587712662.4311
LAO,1965,
LBN,1965,
LBR,1965,
LBY,1965,
LCA,1965,
LCN,1965,118563336870.676
LDC,1965,
LIC,1965,
LIE,1965,
LKA,1965,1698319327.73109
LMC,1965,130034605858.552
LMY,1965,446458459563.088
LSO,1965,54878902.4219516
LTE,1965,234927801902.062
LTU,1965,
LUX,1965,921600736.304026
LVA,1965,
MAC,1965,
MAF,1965,
MAR,1965,2948325264.30195
MCO,1965,
MDA,1965,
MDG,1965,833563472.162352
MDV,1965,
MEA,1965,
MEX,1965,21840000000.0
MHL,1965,
MIC,1965,428821888044.334
MKD,1965,
MLI,1965,
MLT,1965,
MMR,1965,
MNA,1965,
MNE,1965,
MNG,1965,
MNP,1965,
MOZ,1965,
MRT,1965,255340526.745302
MUS,1965,
MWI,1965,229455410.891782
MYS,1965,2956356984.18921
NAC,1965,798329518629.68
NAM,1965,
NCL,1965,159594493.548808
NER,1965,673383604.238783
NGA,1965,5874422511.54977
NIC,1965,566542872.357143
NLD,1965,21000586933.2041
NOR,1965,8058681060.159
NPL,1965,735267082.294264
NRU,1965,
NZL,1965,5654463586.00366
OED,1965,1568732198938.33
OMN,1965,63287594.5113414
OSS,1965,
PAK,1965,5929231415.37169
PAN,1965,852485300.0
PER,1965,5166861068.42164
PHL,1965,5784398976.9821
PLW,1965,
PNG,1965,344159480.344943
POL,1965,
PRE,1965,28861405674.8629
PRI,1965,2881500000.0
PRK,1965,
PRT,1965,4687464054.83455
PRY,1965,443587301.587302
PSE,1965,
PSS,1965,
PST,1965,1525224565725.33
PYF,1965,176534589.603389
QAT,1965,
ROU,1965,
RUS,1965,
RWA,1965,148799980.0
SAS,1965,74296512694.0871
SAU,1965,
SDN,1965,1679333333.33333
SEN,1965,1210058396.0603
SGP,1965,974650463.870378
SLB,1965,
SLE,1965,359379856.248057
SLV,1965,877720000.0
SMR,1965,
SOM,1965,243724533.172801
SRB,1965,
SSA,1965,41025829559.3982
SSD,1965,
SSF,1965,41040420129.8772
SST,1965,
STP,1965,
SUR,1965,154150000.0
SVK,1965,
SVN,1965,
SWE,1965,24795499685.775
SWZ,1965,70278594.4281114
SXM,1965,
SYC,1965,15603032.7955465
SYR,1965,1472036550.70992
TCA,1965,
TCD,1965,416926302.963509
TEA,1965,94360652380.7432
TEC,1965,
TGO,1965,187300336.365369
THA,1965,4388937649.03846
TJK,1965,
TKM,1965,
TLA,1965,110871922979.608
TLS,1965,
TMN,1965,
TON,1965,
TSA,1965,74296512694.0871
TSS,1965,41040420129.8772
TTO,1965,736568861.926151
TUN,1965,991047619.047619
TUR,1965,11966666666.6667
TUV,1965,
TZA,1965,
UGA,1965,884873949.579832
UKR,1965,
UMC,1965,298646047392.695
URY,1965,1890769326.14221
USA,1965,743700000000.0
UZB,1965,
VCT,1965,15108207.4316047
VEN,1965,8427777777.77778
VGB,1965,
VIR,1965,
VNM,1965,
VUT,1965,
WLD,1965,1986368335055.12
WSM,1965,
XKX,1965,
YEM,1965,
ZAF,1965,11334395471.0023
ZMB,1965,1082857142.85714
ZWE,1965,1311435800.0
ABW,1966,
AFE,1966,29120191778.8475
AFG,1966,1399999966.66667
AFW,1966,15837474342.612
AGO,1966,
ALB,1966,
AND,1966,
ARB,1966,
ARE,1966,
ARG,1966,28630474727.9023
ARM,1966,
ASM,1966,
ATG,1966,
AUS,1966,27268451114.3465
AUT,1966,10887682273.1014
AZE,1966,
BDI,1966,165444571.428571
BEL,1966,18651883472.4808
BEN,1966,302925280.773564
BFA,1966,433889831.584706
BGD,1966,6439687598.32325
BGR,1966,
BHR,1966,
BHS,1966,340000000.0
BIH,1966,
BLR,1966,
BLZ,1966,44405594.4055944
BMU,1966,134173373.785653
BOL,1966,669191919.191919
BRA,1966,27062716577.9111
BRB,1966,
BRN,1966,132758395.400497
BTN,1966,
BWA,1966,51464435.1464435
CAF,1966,157930041.875883
CAN,1966,61088384036.6515
CEB,1966,
CHE,1966,16480058704.8531
CHI,1966,
CHL,1966,7072641025.64103
CHN,1966,76720285969.6157
CIV,1966,1024103034.29198
CMR,1966,851112662.733069
COD,1966,4532660181.81818
COG,1966,220613582.369866
COL,1966,5428518518.51852
COM,1966,
CPV,1966,
CRI,1966,647305630.188679
CSS,1966,2888647977.98384
CUB,1966,
CUW,1966,
CYM,1966,
CYP,1966,
CZE,1966,
DEU,1966,
DJI,1966,
DMA,1966,
DNK,1966,11931739858.7046
DOM,1966,983900000.0
DZA,1966,3039834558.74906
EAP,1966,103511578944.536
EAR,1966,210490915090.854
EAS,1966,251265930036.736
ECA,1966,
ECS,1966,736205313188.168
ECU,1966,2429309513.80854
EGY,1966,5278005611.91453
EMU,1966,444863225922.114
ERI,1966,
ESP,1966,28721062242.1634
EST,1966,
ETH,1966,
EUU,1966,503611698005.542
FCS,1966,39940092596.1025
FIN,1966,9208524504.87684
FJI,1966,150603925.515853
FRA,1966,110045852177.928
FRO,1966,
FSM,1966,
GAB,1966,245849781.715943
GBR,1966,108572752102.045
GEO,1966,
GHA,1966,2126300573.17668
GIB,1966,
GIN,1966,
GMB,1966,44212353.6988296
GNB,1966,
GNQ,1966,69110000.0
GRC,1966,8591517943.60129
GRD,1966,
GRL,1966,
GTM,1966,1390700000.0
GUM,1966,
GUY,1966,228705882.352941
HIC,1966,1706106562331.4
HKG,1966,2489845016.64894
HND,1966,549950000.0
HPC,1966,26573965675.1408
HRV,1966,
HTI,1966,368948600.0
HUN,1966,
IBD,1966,428157693690.623
IBT,1966,486690909683.398
IDA,1966,58111783711.6986
IDB,1966,18833649405.7253
IDN,1966,
IDX,1966,40796537015.614
IMN,1966,
IND,1966,45865462033.91
INX,1966,
IRL,1966,3104034393.23162
IRN,1966,6789938671.75094
IRQ,1966,
ISL,1966,628893310.399926
ISR,1966,3980000000.0
ITA,1966,73654870011.2757
JAM,1966,1096738065.2387
JOR,1966,658078969.476337
JPN,1966,105628070343.111
KAZ,1966,
KEN,1966,1164519673.19763
KGZ,1966,
KHM,1966,914285714.285714
KIR,1966,
KNA,1966,14469078.1796966
KOR,1966,3928908380.62947
KWT,1966,2391486978.43741
LAC,1966,107375960281.92
LAO,1966,
LBN,1966,
LBR,1966,
LBY,1966,
LCA,1966,
LCN,1966,130040255403.698
LDC,1966,
LIC,1966,
LIE,1966,
LKA,1966,1751470588.23529
LMC,1966,119507696970.372
LMY,1966,462139983061.229
LSO,1966,56698866.0226795
LTE,1966,260850445044.426
LTU,1966,
LUX,1966,968440149.470951
LVA,1966,
MAC,1966,
MAF,1966,
MAR,1966,2876395613.08171
MCO,1966,
MDA,1966,
MDG,1966,900264583.688205
MDV,1966,
MEA,1966,
MEX,1966,24320000000.0
MHL,1966,
MIC,1966,443074971269.006
MKD,1966,
MLI,1966,
MLT,1966,
MMR,1966,
MNA,1966,
MNE,1966,
MNG,1966,
MNP,1966,
MOZ,1966,
MRT,1966,266533659.162216
MUS,1966,
MWI,1966,260394792.104158
MYS,1966,3143538481.64119
NAC,1966,876222557410.437
NAM,1966,
NCL,1966,164206537.561675
NER,1966,702296184.361344
NGA,1966,6366792664.14672
NIC,1966,606671444.0
NLD,1966,22867203317.4022
NOR,1966,8696460205.3397
NPL,1966,906811943.824649
NRU,1966,
NZL,1966,5863733230.97616
OED,1966,1721759731076.64
OMN,1966,67768132.1758611
OSS,1966,
PAK,1966,6561108777.82444
PAN,1966,928833000.0
PER,1966,6113607728.15672
PHL,1966,6371459304.41018
PLW,1966,
PNG,1966,390973233.284802
POL,1966,
PRE,1966,31699952533.3306
PRI,1966,3170500000.0
PRK,1966,
PRT,1966,5135387845.97108
PRY,1966,465888888.888889
PSE,1966,
PSS,1966,
PST,1966,1672966281754.22
PYF,1966,215659455.017302
QAT,1966,
ROU,1966,
RUS,1966,
RWA,1966,124525702.857143
SAS,1966,62475116958.2954
SAU,1966,
SDN,1966,1723000000.0
SEN,1966,1246908373.74285
SGP,1966,1096432771.46217
SLB,1966,
SLE,1966,375479849.80806
SLV,1966,929520000.0
SMR,1966,
SOM,1966,257374455.753265
SRB,1966,
SSA,1966,44266610765.0339
SSD,1966,
SSF,1966,44281921449.2386
SST,1966,
STP,1966,
SUR,1966,190350000.0
SVK,1966,
SVN,1966,
SWE,1966,26971486546.2848
SWZ,1966,76858462.8307434
SXM,1966,
SYC,1966,16443034.5611211
SYR,1966,1342287556.59602
TCA,1966,
TCD,1966,432794922.459835
TEA,1966,103298974015.066
TEC,1966,
TGO,1966,216136263.912497
THA,1966,5279230817.30769
TJK,1966,
TKM,1966,
TLA,1966,121583698791.306
TLS,1966,
TMN,1966,
TON,1966,
TSA,1966,62475116958.2954
TSS,1966,44281921449.2386
TTO,1966,723735635.536371
TUN,1966,1040952380.95238
TUR,1966,14100000000.0
TUV,1966,
TZA,1966,
UGA,1966,925770308.123249
UKR,1966,
UMC,1966,329277298034.594
URY,1966,1809183974.52669
USA,1966,815000000000.0
UZB,1966,
VCT,1966,16099865.8344514
VEN,1966,8781333333.33333
VGB,1966,
VIR,1966,
VNM,1966,
VUT,1966,
WLD,1966,2155141191250.72
WSM,1966,
XKX,1966,
YEM,1966,
ZAF,1966,12354995063.1911
ZMB,1966,1264285714.28571
ZWE,1966,1281749500.0
ABW,1967,
AFE,1967,30140087527.3353
AFG,1967,1673333417.77778
AFW,1967,14430648806.7267
AGO,1967,
ALB,1967,
AND,1967,
ARB,1967,
ARE,1967,
ARG,1967,24256667553.2569
ARM,1967,
ASM,1967,
ATG,1967,
AUS,1967,30397580916.116
AUT,1967,11579431668.9165
AZE,1967,
BDI,1967,178297142.857143
BEL,1967,19992040788.4593
BEN,1967,306222000.407316
BFA,1967,450753993.176448
BGD,1967,7253575399.3215
BGR,1967,
BHR,1967,
BHS,1967,390196078.431373
BIH,1967,
BLR,1967,
BLZ,1967,47379310.3448276
BMU,1967,155102984.627334
BOL,1967,755808080.808081
BRA,1967,30591834053.9653
BRB,1967,
BRN,1967,139030445.576898
BTN,1967,
BWA,1967,58646443.5146444
CAF,1967,163820538.867947
CAN,1967,65668655501.1254
CEB,1967,
CHE,1967,17740013179.26
CHI,1967,
CHL,1967,7013196078.43137
CHN,1967,72881631326.6715
CIV,1967,1082922892.15202
CMR,1967,936175404.642829
COD,1967,3384063371.75792
COG,1967,237397428.336411
COL,1967,5825170438.48704
COM,1967,
CPV,1967,
CRI,1967,699456618.867925
CSS,1967,3102515476.18807
CUB,1967,
CUW,1967,
CYM,1967,
CYP,1967,
CZE,1967,
DEU,1967,
DJI,1967,
DMA,1967,
DNK,1967,13059064374.6287
DOM,1967,1034800000.0
DZA,1967,3370843065.76735
EAP,1967,100299454113.949
EAR,1967,221186024225.324
EAS,1967,272255507119.453
ECA,1967,
ECS,1967,792846897711.324
ECU,1967,2553596091.82258
EGY,1967,5605484298.98275
EMU,1967,483397390711.538
ERI,1967,
ESP,1967,31647119228.1982
EST,1967,
ETH,1967,
EUU,1967,547329116750.293
FCS,1967,38729633430.9346
FIN,1967,9368954010.3132
FJI,1967,162625885.863484
FRA,1967,118972977486.207
FRO,1967,
FSM,1967,
GAB,1967,271543680.279265
GBR,1967,113116888210.787
GEO,1967,
GHA,1967,1747187539.20717
GIB,1967,
GIN,1967,
GMB,1967,46695363.1558873
GNB,1967,
GNQ,1967,72317446.9327193
GRC,1967,9275600800.35644
GRD,1967,
GRL,1967,
GTM,1967,1453500000.0
GUM,1967,
GUY,1967,250176470.588235
HIC,1967,1830463035189.27
HKG,1967,2692474989.12571
HND,1967,598100000.0
HPC,1967,26030980199.1775
HRV,1967,
HTI,1967,369124200.0
HUN,1967,
IBD,1967,440430342910.698
IBT,1967,499432707652.384
IDA,1967,58701220412.1712
IDB,1967,18930428561.6326
IDN,1967,5667756644.83141
IDX,1967,41324926151.0109
IMN,1967,
IND,1967,50134942203.4467
INX,1967,
IRL,1967,3343636773.36759
IRN,1967,7555383690.16
IRQ,1967,
ISL,1967,621225962.154708
ISR,1967,4030000000.0
ITA,1967,81133120065.4202
JAM,1967,1148025407.34604
JOR,1967,631755810.697284
JPN,1967,123781880217.6
KAZ,1967,
KEN,1967,1232559505.92359
KGZ,1967,
KHM,1967,962857134.285714
KIR,1967,
KNA,1967,16742338.2519864
KOR,1967,4855907141.80098
KWT,1967,2441893027.16326
LAC,1967,110128541024.928
LAO,1967,
LBN,1967,
LBR,1967,
LBY,1967,
LCA,1967,
LCN,1967,133466375791.335
LDC,1967,
LIC,1967,19969697501.6746
LIE,1967,
LKA,1967,1859465020.57613
LMC,1967,127684325887.638
LMY,1967,474575901700.272
LSO,1967,59260814.7837043
LTE,1967,263508138778.223
LTU,1967,
LUX,1967,974721762.535327
LVA,1967,
MAC,1967,
MAF,1967,
MAR,1967,3046339294.53611
MCO,1967,
MDA,1967,
MDG,1967,956436931.142347
MDV,1967,
MEA,1967,
MEX,1967,26560000000.0
MHL,1967,
MIC,1967,455975749437.944
MKD,1967,
MLI,1967,275494520.141999
MLT,1967,
MMR,1967,
MNA,1967,
MNE,1967,
MNG,1967,
MNP,1967,
MOZ,1967,
MRT,1967,282615367.46488
MUS,1967,
MWI,1967,269814968.240817
MYS,1967,3188945511.56409
NAC,1967,927523758485.753
NAM,1967,
NCL,1967,180036768.87301
NER,1967,665586975.088302
NGA,1967,5203135937.28125
NIC,1967,657171436.714286
NLD,1967,25087562181.3218
NOR,1967,9514496703.39762
NPL,1967,841974025.462659
NRU,1967,
NZL,1967,5961418093.53003
OED,1967,1848295442505.0
OMN,1967,107152720.243027
OSS,1967,
PAK,1967,7464510709.7858
PAN,1967,1034376400.0
PER,1967,6204253758.57616
PHL,1967,6809134235.54298
PLW,1967,
PNG,1967,441706910.068317
POL,1967,
PRE,1967,29930459966.888
PRI,1967,3532700000.0
PRK,1967,
PRT,1967,5740241165.63433
PRY,1967,492674603.174603
PSE,1967,
PSS,1967,
PST,1967,1795895375018.83
PYF,1967,220984369.12915
QAT,1967,
ROU,1967,
RUS,1967,
RWA,1967,159560018.0
SAS,1967,68733357253.0769
SAU,1967,
SDN,1967,1865666666.66667
SEN,1967,1246480958.51385
SGP,1967,1238043904.35123
SLB,1967,25203524.0325638
SLE,1967,348795303.000385
SLV,1967,976200000.0
SMR,1967,
SOM,1967,271780364.837811
SRB,1967,
SSA,1967,43761551759.3861
SSD,1967,
SSF,1967,43777102195.355
SST,1967,
STP,1967,
SUR,1967,220700000.0
SVK,1967,
SVN,1967,
SWE,1967,29275995674.6888
SWZ,1967,74758504.8299034
SXM,1967,
SYC,1967,16632032.8140183
SYR,1967,1580229795.10881
TCA,1967,
TCD,1967,449826322.995072
TEA,1967,100093446645.169
TEC,1967,
TGO,1967,231706475.464114
THA,1967,5638461442.30769
TJK,1967,
TKM,1967,
TLA,1967,124466899308.875
TLS,1967,
TMN,1967,
TON,1967,
TSA,1967,68733357253.0769
TSS,1967,43777102195.355
TTO,1967,761981474.023359
TUN,1967,1085714285.71429
TUR,1967,15644444444.4444
TUV,1967,
TZA,1967,
UGA,1967,967647058.823529
UKR,1967,
UMC,1967,332315363395.83
URY,1967,1597721080.00991
USA,1967,861700000000.0
UZB,1967,
VCT,1967,15835177.9329133
VEN,1967,9250000000.0
VGB,1967,
VIR,1967,
VNM,1967,
VUT,1967,
WLD,1967,2294158518612.92
WSM,1967,
XKX,1967,
YEM,1967,
ZAF,1967,13777394494.8287
ZMB,1967,1368000000.0
ZWE,1967,1397002000.0
ABW,1968,
AFE,1968,32841005863.0737
AFG,1968,1373333366.66667
AFW,1968,14884699923.3509
AGO,1968,
ALB,1968,
AND,1968,
ARB,1968,35414383869.7734
ARE,1968,
ARG,1968,26436857247.4982
ARM,1968,
ASM,1968,
ATG,1968,
AUS,1968,32665472057.3412
AUT,1968,12440625312.8685
AZE,1968,
BDI,1968,183200000.0
BEL,1968,21376353113.475
BEN,1968,326323097.355964
BFA,1968,460442678.217048
BGD,1968,7483685473.51275
BGR,1968,
BHR,1968,
BHS,1968,444901960.784314
BIH,1968,
BLR,1968,
BLZ,1968,44910179.6407186
BMU,1968,150000000.0
BOL,1968,857912457.912458
BRA,1968,33875881876.3672
BRB,1968,
BRN,1968,160819286.554292
BTN,1968,
BWA,1968,66248256.6248257
CAF,1968,191767436.956884
CAN,1968,71829810519.8955
CEB,1968,
CHE,1968,18942729779.1
CHI,1968,
CHL,1968,7167086956.52174
CHN,1968,70846535055.6503
CIV,1968,1281281245.67032
CMR,1968,1046191192.44383
COD,1968,3909780538.92216
COG,1968,251247458.012139
COL,1968,5960212869.12968
COM,1968,
CPV,1968,
CRI,1968,773841494.339623
CSS,1968,3083590686.77691
CUB,1968,
CUW,1968,
CYM,1968,
CYP,1968,
CZE,1968,
DEU,1968,
DJI,1968,
DMA,1968,
DNK,1968,13505573866.6667
DOM,1968,1079100000.0
DZA,1968,3852115816.97758
EAP,1968,101235231307.134
EAR,1968,239433240127.065
EAS,1968,299979424558.43
ECA,1968,
ECS,1968,829367961870.197
ECU,1968,2582180794.1855
EGY,1968,5932242990.65421
EMU,1968,518968899248.406
ERI,1968,
ESP,1968,31475548481.4095
EST,1968,
ETH,1968,
EUU,1968,586268289872.031
FCS,1968,40907149167.3548
FIN,1968,8823033880.32993
FJI,1968,166952937.135005
FRA,1968,129785441507.456
FRO,1968,
FSM,1968,
GAB,1968,294468564.534311
GBR,1968,107759910067.889
GEO,1968,
GHA,1968,1666910166.289
GIB,1968,
GIN,1968,
GMB,1968,41160658.5705371
GNB,1968,
GNQ,1968,67514285.7142857
GRC,1968,10090675902.5364
GRD,1968,
GRL,1968,
GTM,1968,1610500000.0
GUM,1968,
GUY,1968,229750000.0
HIC,1968,1985010911622.92
HKG,1968,2716964388.42418
HND,1968,646800000.0
HPC,1968,27545736539.5467
HRV,1968,
HTI,1968,367968800.0
HUN,1968,
IBD,1968,465423028984.826
IBT,1968,527405433411.226
IDA,1968,61701165535.498
IDB,1968,19982392385.935
IDN,1968,7076465295.33327
IDX,1968,43335098645.8662
IMN,1968,
IND,1968,53085455870.8227
INX,1968,
IRL,1968,3278584478.33023
IRN,1968,8623172959.89803
IRQ,1968,2896947633.71605
ISL,1968,474399471.622359
ISR,1968,4619000000.0
ITA,1968,87942231678.3505
JAM,1968,1083883355.33421
JOR,1968,561187342.481098
JPN,1968,146601072685.511
KAZ,1968,
KEN,1968,1353295457.5261
KGZ,1968,
KHM,1968,1065714248.57143
KIR,1968,
KNA,1968,14600000.0
KOR,1968,6119284294.23459
KWT,1968,2663119574.34892
LAC,1968,118974491355.515
LAO,1968,
LBN,1968,
LBR,1968,
LBY,1968,
LCA,1968,
LCN,1968,143750503797.266
LDC,1968,
LIC,1968,20980554047.5842
LIE,1968,
LKA,1968,1801344537.81513
LMC,1968,137437481277.592
LMY,1968,501314580042.981
LSO,1968,61444771.1045779
LTE,1968,268992310184.964
LTU,1968,
LUX,1968,1066447130.82052
LVA,1968,
MAC,1968,
MAF,1968,
MAR,1968,3271415867.99723
MCO,1968,
MDA,1968,
MDG,1968,1031669636.36116
MDV,1968,
MEA,1968,45372149348.1359
MEX,1968,29360000000.0
MHL,1968,
MIC,1968,481774912586.316
MKD,1968,
MLI,1968,343771964.662167
MLT,1968,
MMR,1968,
MNA,1968,
MNE,1968,
MNG,1968,
MNP,1968,
MOZ,1968,
MRT,1968,311396000.321084
MUS,1968,
MWI,1968,245169806.792272
MYS,1968,3330393309.81315
NAC,1968,1014479810519.9
NAM,1968,
NCL,1968,215507164.034258
NER,1968,641214210.668969
NGA,1968,5200895982.08036
NIC,1968,695899980.428571
NLD,1968,27817605743.2503
NOR,1968,10159934136.7838
NPL,1968,772228643.405428
NRU,1968,
NZL,1968,5180597620.64135
OED,1968,2004937959357.32
OMN,1968,188864890.808735
OSS,1968,
PAK,1968,8041999160.0168
PAN,1968,1112791100.0
PER,1968,5736083835.22481
PHL,1968,7591603053.43511
PLW,1968,
PNG,1968,485160824.280435
POL,1968,
PRE,1968,31546663898.214
PRI,1968,3941700000.0
PRK,1968,
PRT,1968,6354262628.33537
PRY,1968,517650793.650794
PSE,1968,
PSS,1968,
PST,1968,1947967064072.05
PYF,1968,259590076.293001
QAT,1968,
ROU,1968,
RUS,1968,
RWA,1968,172200018.0
SAS,1968,72039818016.715
SAU,1968,4187777711.11111
SDN,1968,1947333333.33333
SEN,1968,1309384830.19071
SGP,1968,1425715405.72325
SLB,1968,28084252.7582748
SLE,1968,329860091.944037
SLV,1968,1009760100.0
SMR,1968,
SOM,1968,286718279.690322
SRB,1968,
SSA,1968,46794427529.999
SSD,1968,
SSF,1968,46809186092.1302
SST,1968,
STP,1968,
SUR,1968,241350000.0
SVK,1968,
SVN,1968,
SWE,1968,31066819929.2853
SWZ,1968,79798404.0319194
SXM,1968,
SYC,1968,16074027.3496039
SYR,1968,1753746369.66049
TCA,1968,
TCD,1968,453980096.654503
TEA,1968,101027301822.999
TEC,1968,
TGO,1968,241956910.658103
THA,1968,6081009427.88461
TJK,1968,
TKM,1968,
TLA,1968,133896043276.902
TLS,1968,
TMN,1968,
TON,1968,
TSA,1968,72039818016.715
TSS,1968,46809186092.1302
TTO,1968,758899950.0
TUN,1968,1214666666.66667
TUR,1968,17500000000.0
TUV,1968,
TZA,1968,
UGA,1968,1037815126.05042
UKR,1968,
UMC,1968,347417246866.31
URY,1968,1593675330.16467
USA,1968,942500000000.0
UZB,1968,
VCT,1968,15350000.0
VEN,1968,10034444444.4444
VGB,1968,
VIR,1968,
VNM,1968,
VUT,1968,
WLD,1968,2476489966881.55
WSM,1968,
XKX,1968,
YEM,1968,
ZAF,1968,14894594048.4181
ZMB,1968,1605857142.85714
ZWE,1968,1479599900.0
ABW,1969,
AFE,1969,37702959878.0752
AFG,1969,1408888922.22222
AFW,1969,16887028427.8935
AGO,1969,
ALB,1969,
AND,1969,
ARB,1969,38885217056.3253
ARE,1969,
ARG,1969,31256284543.6155
ARM,1969,
ASM,1969,
ATG,1969,
AUS,1969,36628961809.8331
AUT,1969,13582798556.2404
AZE,1969,
BDI,1969,190205714.285714
BEL,1969,23710735894.7022
BEN,1969,330748211.459737
BFA,1969,478298597.556707
BGD,1969,8471006100.95399
BGR,1969,
BHR,1969,
BHS,1969,528137254.901961
BIH,1969,
BLR,1969,
BLZ,1969,47305389.2215569
BMU,1969,164900000.0
BOL,1969,929629629.62963
BRA,1969,37458898243.8609
BRB,1969,
BRN,1969,161211289.690318
BTN,1969,
BWA,1969,77356914.0788191
CAF,1969,188039191.323608
CAN,1969,79148411661.6902
CEB,1969,
CHE,1969,20524886616.4789
CHI,1969,
CHL,1969,8377093023.25581
CHN,1969,79705906247.4612
CIV,1969,1361360157.26999
CMR,1969,1100551378.55506
COD,1969,5032434970.05988
COG,1969,265040036.059152
COL,1969,6450175213.74923
COM,1969,
CPV,1969,
